Algoritmo,Base,Repeticao,|D|,|D+|,|D-|,Atributos,|I|,Tempo,Testes,Seed,WRAcc,Qg,Chi_Quad,p_value,Lift,DiffSup,K,size,cov,conf,supp,suppP,suppN,overoll suppP,TP,FP,
MESDIF-SD,audiology-pn,1,226,57,169,69,154,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,54.333333333333336,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,breast-cancer-pn,1,286,201,85,9,41,-1.0,-1,-1,0.03879977831026782,11.4,14.376266314466108,0.0012439571523706523,1.2203186963732064,0.18575748707443177,3.0,1.6666666666666667,0.42074592074592077,0.8576365663322184,0.3344988344988345,0.47595356550580425,0.2901960784313726,0.8756218905472637,95.66666666666667,24.666666666666668
MESDIF-SD,bridges-version2-pn,1,105,44,61,12,191,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,6.333333333333333,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,car-pn,1,1728,1210,518,6,21,-1.0,-1,-1,0.037594307270233183,256.58692185007976,159.27854749672932,2.7669067732993824E-5,1.256198347107438,0.2440409713136986,3.0,1.3333333333333333,0.25925925925925924,0.8796296296296297,0.2191358024691358,0.31294765840220384,0.13384813384813385,0.6214876033057851,378.6666666666667,69.33333333333333
MESDIF-SD,kr-vs-kp-pn,1,3196,1669,1527,36,73,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,24.666666666666668,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,lung-cancer-pn,1,32,13,19,56,157,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,42.666666666666664,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,molecular-biology-promoters-pn,1,106,53,53,58,334,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,45.666666666666664,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,monks-problems-1-train-pn,1,124,62,62,6,17,-1.0,-1,-1,0.03494623655913978,4.3809523809523805,6.621442995911605,0.1244177298463522,1.5896520963425511,0.13978494623655913,3.0,2.0,0.23118279569892472,0.7948260481712756,0.15053763440860216,0.3010752688172043,0.16129032258064516,0.6451612903225806,18.666666666666668,10.0
MESDIF-SD,mushroom-pn,1,8124,4208,3916,22,116,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,11.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,nursery-pn,1,12960,4320,8640,8,27,-1.0,-1,-1,0.11111111111111112,2160.166628095348,6048.0,0.3333333333333333,2.3333333333333335,0.5,3.0,1.3333333333333333,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.6666666666666666,0.16666666666666666,1.0,2880.0,1440.0
MESDIF-SD,postoperative-patient-data-pn,1,90,64,26,8,23,-1.0,-1,-1,0.008806584362139915,3.285714285714286,0.7972220793911969,0.5886787247615181,1.1536458333333333,0.04286858974358974,3.0,2.0,0.2740740740740741,0.8203703703703704,0.20370370370370372,0.2864583333333333,0.2435897435897436,0.5,18.333333333333332,6.333333333333333
MESDIF-SD,primary-tumor-pn,1,339,84,255,17,37,-1.0,-1,-1,0.023094125529711722,0.8694653299916458,9.816011421655347,0.06047951428202821,1.8139129920974237,0.12390289449112979,3.0,3.0,0.43854473942969513,0.4494651661834325,0.13176007866273354,0.5317460317460317,0.4078431372549019,0.9404761904761905,44.666666666666664,104.0
MESDIF-SD,shuttle-landing-control-pn,1,15,9,6,6,16,-1.0,-1,-1,0.08000000000000002,2.2666666666666666,2.5228937728937733,0.12718401311304459,1.3568376068376067,0.3333333333333333,3.0,3.0,0.5333333333333333,0.8141025641025642,0.4000000000000001,0.6666666666666666,0.3333333333333333,1.0,6.0,2.0
MESDIF-SD,solar-flare-2-pn,1,1066,331,735,12,42,-1.0,-1,-1,0.04447051217517516,44.70945109504432,127.13825141614497,1.0666803274158217E-4,1.8438865478018822,0.2077166012427126,3.0,2.6666666666666665,0.5143839899937461,0.5725388811655,0.20419011882426516,0.6576032225579054,0.4498866213151927,1.0,217.66666666666666,330.6666666666667
MESDIF-SD,soybean-pn,1,683,92,591,35,99,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,20.333333333333332,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,spect-test-pn,1,187,172,15,22,44,-1.0,-1,-1,-0.01798736023334954,6.1190476190476195,6.988469264402106,0.12969195585633317,0.9688415378959476,0.27868217054263567,3.0,5.0,0.24242424242424243,0.8911269760326365,0.20499108734402852,0.2228682170542636,0.4666666666666666,0.3546511627906977,38.333333333333336,7.0
MESDIF-SD,splice-pn,1,3190,1655,1535,61,3465,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,42.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,tic-tac-toe-pn,1,958,626,332,9,27,-1.0,-1,-1,0.04506605183903487,32.96700037078235,55.39469136298916,7.515930655621617E-9,1.3448401652849837,0.19900689018053042,3.0,2.0,0.25052192066805845,0.8787786466267221,0.20876826722338204,0.3194888178913738,0.12048192771084337,0.5846645367412141,200.0,40.0
MESDIF-SD,trains-pn,1,10,5,5,32,77,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,20.666666666666668,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,vote-pn,1,435,267,168,16,32,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,9.666666666666666,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
NMEEF-SD,audiology-pn,1,226,57,169,69,154,-1.0,-1,-1,0.1763450544286945,5.692307692307693,180.58904384799007,0.0,3.3998643952877345,0.9350150524239589,48.0,24.020833333333332,0.29203539823008845,0.8574879227053135,0.25,0.9912280701754383,0.056213017751479265,1.0,56.5,9.5
NMEEF-SD,breast-cancer-pn,1,286,201,85,9,41,-1.0,-1,-1,0.0607535820822534,3.7056225028565457,24.92683839843524,9.195183284571584E-7,1.1245933179534873,0.29086333040678963,5.0,1.8,0.7055944055944057,0.7903610381421362,0.5566433566433566,0.7920398009950249,0.5011764705882353,0.9054726368159204,159.2,42.6
NMEEF-SD,bridges-version2-pn,1,105,44,61,12,191,-1.0,-1,-1,0.15746031746031747,2.3529411764705883,42.96572280178838,5.5707438662011555E-11,1.7045454545454544,0.646795827123696,1.0,2.0,0.5333333333333333,0.7142857142857143,0.38095238095238093,0.9090909090909091,0.26229508196721313,0.9090909090909091,40.0,16.0
NMEEF-SD,car-pn,1,1728,1210,518,6,21,-1.0,-1,-1,0.09992283950617283,576.0,369.87768595041325,0.0,1.428099173553719,0.47603305785123967,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.47603305785123967,0.0,0.7933884297520661,576.0,0.0
NMEEF-SD,kr-vs-kp-pn,1,3196,1669,1527,36,73,-1.0,-1,-1,0.10943648173326795,2.768200589937076,694.3656721209688,0.0,1.3517509675753234,0.43861177848065747,20.0,6.25,0.6298028785982478,0.7059049952700921,0.4383291614518147,0.8393648891551828,0.4007531106745252,0.9802276812462553,1400.9,611.95
